pgbench (17.9 (Debian 17.9-1.pgdg13+1), server 16.1)
transaction type: <builtin: TPC-B (sort of)>
scaling factor: 10
query mode: prepared
number of clients: 1
number of threads: 1
maximum number of tries: 1
duration: 180 s
number of transactions actually processed: 144501
number of failed transactions: 0 (0.000%)
latency average = 1.245 ms
latency stddev = 0.245 ms
initial connection time = 15.085 ms
tps = 802.846125 (without initial connection time)

starting vacuum...end.
progress: 10.0 s, 771.1 tps, lat 1.295 ms stddev 0.315, 0 failed
progress: 20.0 s, 586.3 tps, lat 1.705 ms stddev 0.307, 0 failed
progress: 30.0 s, 671.7 tps, lat 1.489 ms stddev 0.322, 0 failed
progress: 40.0 s, 873.1 tps, lat 1.145 ms stddev 0.056, 0 failed
progress: 50.0 s, 872.9 tps, lat 1.145 ms stddev 0.052, 0 failed
progress: 60.0 s, 871.1 tps, lat 1.148 ms stddev 0.066, 0 failed
progress: 70.0 s, 876.0 tps, lat 1.141 ms stddev 0.059, 0 failed
progress: 80.0 s, 836.3 tps, lat 1.195 ms stddev 0.109, 0 failed
progress: 90.0 s, 869.8 tps, lat 1.150 ms stddev 0.063, 0 failed
progress: 100.0 s, 845.7 tps, lat 1.182 ms stddev 0.068, 0 failed
progress: 110.0 s, 683.8 tps, lat 1.462 ms stddev 0.330, 0 failed
progress: 120.0 s, 541.6 tps, lat 1.846 ms stddev 0.136, 0 failed
progress: 130.0 s, 761.9 tps, lat 1.312 ms stddev 0.229, 0 failed
progress: 140.0 s, 879.6 tps, lat 1.137 ms stddev 0.063, 0 failed
progress: 150.0 s, 869.8 tps, lat 1.149 ms stddev 0.060, 0 failed
progress: 160.0 s, 875.1 tps, lat 1.142 ms stddev 0.063, 0 failed
progress: 170.0 s, 880.1 tps, lat 1.136 ms stddev 0.064, 0 failed
progress: 180.0 s, 884.1 tps, lat 1.131 ms stddev 0.057, 0 failed
