pgbench (17.9 (Debian 17.9-1.pgdg13+1))
transaction type: <builtin: TPC-B (sort of)>
scaling factor: 10
query mode: prepared
number of clients: 16
number of threads: 16
maximum number of tries: 1
duration: 180 s
number of transactions actually processed: 1603060
number of failed transactions: 0 (0.000%)
latency average = 1.796 ms
latency stddev = 1.011 ms
initial connection time = 16.489 ms
tps = 8906.318668 (without initial connection time)

starting vacuum...end.
progress: 10.0 s, 8734.2 tps, lat 1.829 ms stddev 1.027, 0 failed
progress: 20.0 s, 9078.3 tps, lat 1.762 ms stddev 0.984, 0 failed
progress: 30.0 s, 8878.0 tps, lat 1.802 ms stddev 1.028, 0 failed
progress: 40.0 s, 8114.8 tps, lat 1.971 ms stddev 1.152, 0 failed
progress: 50.0 s, 8742.6 tps, lat 1.830 ms stddev 1.043, 0 failed
progress: 60.0 s, 8934.7 tps, lat 1.790 ms stddev 1.009, 0 failed
progress: 70.0 s, 9112.0 tps, lat 1.756 ms stddev 0.977, 0 failed
progress: 80.0 s, 9187.9 tps, lat 1.741 ms stddev 0.950, 0 failed
progress: 90.0 s, 9144.6 tps, lat 1.749 ms stddev 0.957, 0 failed
progress: 100.0 s, 8931.6 tps, lat 1.791 ms stddev 1.018, 0 failed
progress: 110.0 s, 8876.9 tps, lat 1.802 ms stddev 1.018, 0 failed
progress: 120.0 s, 9074.1 tps, lat 1.763 ms stddev 0.989, 0 failed
progress: 130.0 s, 8936.7 tps, lat 1.790 ms stddev 0.993, 0 failed
progress: 140.0 s, 8283.4 tps, lat 1.931 ms stddev 1.109, 0 failed
progress: 150.0 s, 8931.5 tps, lat 1.791 ms stddev 1.012, 0 failed
progress: 160.0 s, 9035.8 tps, lat 1.770 ms stddev 0.989, 0 failed
progress: 170.0 s, 8911.7 tps, lat 1.795 ms stddev 1.002, 0 failed
