pgbench (17.9 (Debian 17.9-1.pgdg13+1), server 16.1)
transaction type: <builtin: TPC-B (sort of)>
scaling factor: 10
query mode: simple
number of clients: 256
number of threads: 16
maximum number of tries: 1
duration: 180 s
number of transactions actually processed: 1241322
number of failed transactions: 0 (0.000%)
latency average = 36.958 ms
latency stddev = 57.137 ms
initial connection time = 842.231 ms
tps = 6923.566767 (without initial connection time)

starting vacuum...end.
progress: 10.0 s, 6262.9 tps, lat 37.217 ms stddev 53.147, 0 failed
progress: 20.0 s, 6930.0 tps, lat 36.907 ms stddev 54.869, 0 failed
progress: 30.0 s, 6932.4 tps, lat 36.926 ms stddev 56.484, 0 failed
progress: 40.0 s, 6992.3 tps, lat 36.602 ms stddev 56.224, 0 failed
progress: 50.0 s, 6906.6 tps, lat 37.107 ms stddev 59.350, 0 failed
progress: 60.0 s, 6904.8 tps, lat 36.988 ms stddev 57.973, 0 failed
progress: 70.0 s, 6971.3 tps, lat 36.732 ms stddev 57.025, 0 failed
progress: 80.0 s, 6936.3 tps, lat 36.859 ms stddev 57.381, 0 failed
progress: 90.0 s, 6914.6 tps, lat 37.129 ms stddev 58.934, 0 failed
progress: 100.0 s, 6991.8 tps, lat 36.614 ms stddev 53.893, 0 failed
progress: 110.0 s, 6979.3 tps, lat 36.660 ms stddev 56.746, 0 failed
progress: 120.0 s, 6945.7 tps, lat 36.829 ms stddev 58.350, 0 failed
progress: 130.0 s, 6783.1 tps, lat 37.838 ms stddev 55.223, 0 failed
progress: 140.0 s, 6932.2 tps, lat 36.759 ms stddev 56.474, 0 failed
progress: 150.0 s, 6915.4 tps, lat 37.132 ms stddev 59.278, 0 failed
progress: 160.0 s, 6934.4 tps, lat 36.840 ms stddev 60.956, 0 failed
progress: 170.0 s, 6933.1 tps, lat 36.975 ms stddev 58.119, 0 failed
progress: 180.0 s, 6941.3 tps, lat 36.868 ms stddev 56.690, 0 failed
