pgbench (17.9 (Debian 17.9-1.pgdg13+1))
transaction type: <builtin: TPC-B (sort of)>
scaling factor: 10
query mode: simple
number of clients: 256
number of threads: 16
maximum number of tries: 1
duration: 180 s
number of transactions actually processed: 1383863
number of failed transactions: 0 (0.000%)
latency average = 33.262 ms
latency stddev = 52.465 ms
initial connection time = 234.296 ms
tps = 7692.588411 (without initial connection time)

starting vacuum...end.
progress: 10.0 s, 7295.6 tps, lat 34.003 ms stddev 53.388, 0 failed
progress: 20.0 s, 7631.3 tps, lat 33.578 ms stddev 55.047, 0 failed
progress: 30.0 s, 7587.1 tps, lat 33.753 ms stddev 53.019, 0 failed
progress: 40.0 s, 7645.9 tps, lat 33.449 ms stddev 53.523, 0 failed
progress: 50.0 s, 7671.2 tps, lat 33.450 ms stddev 52.582, 0 failed
progress: 60.0 s, 7722.0 tps, lat 33.147 ms stddev 50.660, 0 failed
progress: 70.0 s, 7764.3 tps, lat 32.928 ms stddev 49.750, 0 failed
progress: 80.0 s, 7769.3 tps, lat 32.942 ms stddev 52.336, 0 failed
progress: 90.0 s, 7609.3 tps, lat 33.615 ms stddev 53.183, 0 failed
progress: 100.0 s, 7745.6 tps, lat 33.031 ms stddev 50.916, 0 failed
progress: 110.0 s, 7538.6 tps, lat 34.023 ms stddev 52.459, 0 failed
progress: 120.0 s, 7728.9 tps, lat 33.069 ms stddev 53.714, 0 failed
progress: 130.0 s, 7765.0 tps, lat 32.996 ms stddev 52.832, 0 failed
progress: 140.0 s, 7785.4 tps, lat 32.868 ms stddev 52.241, 0 failed
progress: 150.0 s, 7780.3 tps, lat 32.963 ms stddev 52.154, 0 failed
progress: 160.0 s, 7809.9 tps, lat 32.702 ms stddev 51.761, 0 failed
progress: 170.0 s, 7785.2 tps, lat 32.943 ms stddev 50.881, 0 failed
progress: 180.0 s, 7725.0 tps, lat 33.051 ms stddev 53.362, 0 failed
